,price,square,type,date,juridical,bedroom,length,width,url_page,livingroom,bathroom,pool,garden,project
1726,2400000000, 60 m,Cần bán căn hộ chung cư,22/05/2023,, 2 pn ,,,https://bds123.vn/moi-ban-gap-can-2pn1wc-du-do-dep-o-ngay-dt-60m2-gia-24-ty-khu-gs-tai-vinhomes-smart-city-pr657221.html,, 1 wc ,,, Vinhomes Smart City 
1727,4099999999, 91 m,Cần bán căn hộ chung cư,27/04/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-can-ban-can-s2a-23-04-ban-cong-dong-nam-view-ho-van-quan-re-hon-cdt-200-trieu-pr640712.html,, 2 wc ,,, Grand Sunlake 
1728,4800000000, 80 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-glory-heights-nhan-booking-gia-tu-30-trieu-tang-ngay-1-chi-vang-va-ho-tro-lai-suat-7-nam-pr654287.html,, 2 wc ,,, Glory Heights 
1729,4099999999, 77 m,Cần bán căn hộ chung cư,22/05/2023,, 2 pn ,,,https://bds123.vn/mo-ban-lan-dau-tien-can-ho-elysian-tp-thu-duc-pr657328.html,, 2 wc ,,, Elysian 
1730,1960000000, 53 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-bcons-polaris-chinh-chu-chiet-khau-75-tt-10-ky-hop-dong-mua-ban-lien-tay-pr654278.html,, 1 wc ,,, Bcons Polaris 
1731,1800000000, 70 m,Cần bán căn hộ chung cư,22/05/2023,, 2 pn ,,,https://bds123.vn/sieu-re-cac-bac-a-can-2-ngu-goc-full-noi-that-gia-sieu-re-chi-18-ty-vinhomes-ocean-park-pr653239.html,, 2 wc ,,, Vinhomes Ocean Park 
1732,6600000000, 50 m,Cần bán căn hộ chung cư,22/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-ho-the-metropole-thu-thiem-50m2-1pn-gia-chi-tu-1315-trieu-m2-noi-that-cao-cap-pr657672.html,, 1 wc ,,, The Metropole Thủ Thiêm 
1733,1870000000, 52 m,Cần bán căn hộ chung cư,12/5/2023,,0 pn,,,https://bds123.vn/ban-can-ho-du-an-chung-cu-bcons-polaris-gia-tot-uu-dai-chi-voi-160-trieu-dong-ck-75-pr650360.html,,0 wc,,, Bcons Polaris 
1734,2300000000, 80 m,Cần bán căn hộ chung cư,22/05/2023,,0 pn,,,https://bds123.vn/cat-lo-cuc-sau-can-ho-3pn2vs-sieu-re-chi-23-ty-nhan-nha-ngay-tai-vinhomes-ocean-park-pr657422.html,,0 wc,,, Vinhomes Ocean Park 
1735,3200000000, 79 m,Cần bán căn hộ chung cư,12/5/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-chung-cu-gio-hang-the-beverly-tai-du-an-vinhomes-grand-park-gia-32-ty-pr650352.html,, 2 wc ,,, The Beverly - Vinhomes grand park 
1736,1250000000, 60 m,Cần bán căn hộ chung cư,26/04/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-ban-can-goc-636-ct10c-kdt-dai-thanh-pr640142.html,, 2 wc ,,, Chung cư Đại Thanh 
1737,4600000000, 86 m,Cần bán căn hộ chung cư,21/05/2023,, 2 pn ,,,https://bds123.vn/hai-yen-0963775556-gio-hang-can-ho-dang-ban-tai-sai-gon-pearl-t3-2023-2pn-48-ty-3pn-7-ty-pr622292.html,, 2 wc ,,, Saigon Pearl 
1738,2320000000, 58 m,Cần bán căn hộ chung cư,22/05/2023,, 2 pn ,,,https://bds123.vn/can-ho-2pn-chi-dong-540-trieu-nhan-nha-cdt-ho-tro-10-va-tang-kem-2-chi-vang-ho-tro-lai-18-thang-pr640236.html,, 1 wc ,,, PiCity High Park 
1739,2162000000, 70 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-9x-an-suong-2pn-70m2-gia-tot-chinh-chu-tai-hoc-mon-pr654298.html,, 2 wc ,,, 9X An Sương 
1740,2000000000, 63 m,Cần bán căn hộ chung cư,25/05/2023,, 2 pn ,,,https://bds123.vn/can-ban-chung-cu-topaz-garden-quan-tan-phu-duong-trinh-dinh-thao-dt-63-m2-2pn-2wc-pr659611.html,, 2 wc ,,, Topaz Garden 
1741,2300000000, 80 m,Cần bán căn hộ chung cư,20/05/2023,, 3 pn ,,,https://bds123.vn/cat-lo-500tr-can-3pn-80m2-can-goc-full-noi-that-chi-con-2270tr-view-hoa-hau-lh-0976366513-pr593962.html,, 2 wc ,,, Vinhomes Ocean Park 
1742,2320000000, 55 m,Cần bán căn hộ chung cư,25/04/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-ban-gap-ch-55m2-tai-vinhomes-smart-city-gia-chi-232-ty-pr639030.html,, 1 wc ,,, Vinhomes Smart City 
1743,890000000, 31 m,Cần bán căn hộ chung cư,20/05/2023,, 1 pn ,,,https://bds123.vn/ban-cat-lo-can-studio-dt-31m2-full-do-gia-chi-850tr-vinhomes-lh-0976366513-pr582744.html,, 1 wc ,,, Vinhomes Ocean Park 
1744,1550000000, 60 m,Cần bán căn hộ chung cư,20/05/2023,, 2 pn ,,,https://bds123.vn/chi-1550tr-nhan-ngay-can-2pn1vs-view-toa-son-huong-thuy-don-vuong-khi-vinhomes-lh-0976366513-pr576616.html,, 1 wc ,,, Vinhomes Ocean Park 
1745,1900000000, 65 m,Cần bán căn hộ chung cư,19/05/2023,, 2 pn ,,,https://bds123.vn/can-2pn2wc1ty9-bao-full-toan-bo-view-ho-boi-sieu-depcam-ket-tin-that-100-pr655433.html,, 2 wc ,,, Saigon Gateway 
1746,4099999999, 73 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-2pn-73m-view-be-boi-tk2-canh-nha-de-xe-vinhomes-smart-city-gia-41-ty-pr659040.html,, 2 wc ,,, Vinhomes Smart City 
1747,2100000000, 83 m,Cần bán căn hộ chung cư,25/04/2023,, 2 pn ,,,https://bds123.vn/chi-tu-21-ty-so-huu-can-ho-duplex-trung-tam-thanh-pho-ha-long-pr639298.html,, 2 wc ,,, The Dragon Castle 
1748,1350000000, 57 m,Cần bán căn hộ chung cư,25/05/2023,, 1 pn ,,,https://bds123.vn/ban-chung-cu-c5-man-thien-57m2-gia-1-ty-350-quan-9-pr656200.html,, 1 wc ,,,Tin thường
1749,4450000000, 112 m,Cần bán căn hộ chung cư,20/05/2023,, 3 pn ,,,https://bds123.vn/khach-than-gui-can-duplex-ricca-112m2-quan-9-ke-quan-2-co-so-chi-445-ty-pr569066.html,, 3 wc ,,, Ricca 
1750,1440000000, 48 m,Cần bán căn hộ chung cư,25/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-ho-chung-cu-cao-cap-tumys-home-phu-my-chi-14-ty-pr639144.html,, 1 wc ,,,Tin thường
1751,1550000000, 51 m,Cần bán căn hộ chung cư,20/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-bcons-greenview-view-ho-boi-gia-1550-ty-bao-so-hongdang-cho-thue-55tr-thang-pr647652.html,, 2 wc ,,, Bcons Green View 
1752,2800000000, 63 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/can-ho-ven-song-quan-9-da-xay-len-tang-6-giao-nha-cuoi-2024-pr659029.html,, 2 wc ,,, MT Eastmark City 
1753,2150000000, 55 m,Cần bán căn hộ chung cư,26/04/2023,, 2 pn ,,,https://bds123.vn/ban-nhanh-ch-2pn-re-nhat-thi-truong-co-so-gia-215-ty-vinhomes-smart-city-pr639835.html,, 1 wc ,,, Vinhomes Smart City 
1754,2700000000, 59 m,Cần bán căn hộ chung cư,25/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-59m2-tang-6-c-c-westgate-binh-chanh-pr659426.html,, 2 wc ,,, West Gate Park 
1755,2900000000, 66 m,Cần bán căn hộ chung cư,25/05/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-ban-can-2pn-66m2-full-noi-that-70-nguyen-duc-canh-pr656114.html,, 2 wc ,,,Tin thường
1756,5300000000, 133.2 m,Cần bán căn hộ chung cư,25/05/2023,, 3 pn ,,,https://bds123.vn/ban-can-ho-d-thanh-thai-133m-chi-53-ty-pr639196.html,, 2 wc ,,,Tin thường
1757,4400000000, 106 m,Cần bán căn hộ chung cư,24/05/2023,, 3 pn ,,,https://bds123.vn/ban-can-ho-an-khang-3-phong-ngu-vi-tri-dep-nhieu-tien-ich-xung-quanh-pr658773.html,, 2 wc ,,, An Khang Apartment 
1758,1880000000, 56 m,Cần bán căn hộ chung cư,19/05/2023,, 2 pn ,,,https://bds123.vn/can-re-nhat-saigon-gatewy-2pn1wc1ty880-bao-full-tang-het-noi-that-go-pr655421.html,, 1 wc ,,, Saigon Gateway 
1759,1920000000, 64 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-chung-cu-cao-cap-tumys-phu-my-pr638250.html,, 2 wc ,,,Tin thường
1760,3100000000, 74 m,Cần bán căn hộ chung cư,24/04/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-2-ngu-2-wc-tang-cao-toa-v2-the-terra-an-hung-ban-cong-dong-nam-pr638236.html,, 2 wc ,,, The Terra An Hưng 
1761,7500000000, 88 m,Cần bán căn hộ chung cư,19/05/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-can-ban-can-ho-2pn-sadora-gia-mem-nhat-thi-truong-pr655342.html,, 1 wc ,,, Sadora Apartment 
1762,4099999999, 90 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-2-phong-ngu-cao-oc-an-khang-thanh-pho-thu-duc-gia-41-ty-thuong-luong-pr658749.html,, 2 wc ,,, An Khang Apartment 
1763,1200000000, 100 m,Cần bán căn hộ chung cư,23/05/2023,, 2 pn ,,,https://bds123.vn/du-an-can-ho-tumys-homes-phu-my-ba-ria-vung-tau-pr626975.html,, 2 wc ,,, Tumys Homes Phú Mỹ 
1764,13800000000, 120 m,Cần bán căn hộ chung cư,19/05/2023,, 3 pn ,,,https://bds123.vn/can-ban-gap-can-ho-3pn-sadora-gia-mem-nhat-thi-truong-pr655415.html,, 2 wc ,,, Sadora Apartment 
1765,3420000000, 88 m,Cần bán căn hộ chung cư,24/04/2023,,0 pn,,,https://bds123.vn/ban-can-ho-3-ngu-2wc-toa-v2-du-an-the-terra-an-hung-tang-cao-pr638326.html,,0 wc,,, The Terra An Hưng 
1766,3250000000, 73 m,Cần bán căn hộ chung cư,24/04/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-2-ngu-2wc-du-do-dep-toa-v3-tang-cao-the-terra-an-hung-ban-cong-dong-nam-pr638354.html,, 2 wc ,,, The Terra An Hưng 
1767,8600000000, 86 m,Cần bán căn hộ chung cư,19/05/2023,, 2 pn ,,,https://bds123.vn/chot-nhanh-can-ho-2pn-sadora-gia-chi-8-ty-pr655431.html,, 1 wc ,,, Sadora Apartment 
1768,1520000000, 60 m,Cần bán căn hộ chung cư,19/05/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-ban-can-2n1vs-view-cuc-thoang-tang-full-noi-that-gia-159-ty-vinhomes-pr596730.html,, 1 wc ,,, Vinhomes Ocean Park 
1769,1710000000, 66 m,Cần bán căn hộ chung cư,9/5/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-ehome-3-can-goc-66m2-2pn-2wc-1-ty730-da-co-so-hong-pr647892.html,, 2 wc ,,, EHome 3 
1770,1600000000, 51 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/khach-chi-bo-10-mua-can-ho-bcons-ngan-hang-an-han-goc-lai-2-nam-pr658694.html,, 2 wc ,,, Bcons Polaris 
1771,2600000000, 66.1 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-2pn-chung-cu-binh-khanh-quan-2-gia-26-ty-thuong-luong-pr658726.html,, 2 wc ,,, Bình Khánh 
1772,2200000000, 56 m,Cần bán căn hộ chung cư,24/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-thinh-vuong-56m2-gia-22-ty-thuong-luong-pr658741.html,, 1 wc ,,, Cao ốc Thịnh Vượng 
1773,2000000000, 34 m,Cần bán căn hộ chung cư,23/05/2023,, 1 pn ,,,https://bds123.vn/tien-ich-dang-cap-lam-nen-suc-hut-cua-can-ho-elysian-pr658120.html,, 1 wc ,,, Elysian 
1774,3800000000, 85 m,Cần bán căn hộ chung cư,23/05/2023,, 3 pn ,,,https://bds123.vn/ban-can-ho-85m2-tang-14-chung-cu-westgate-binh-chanh-sieu-dep-pr658032.html,, 2 wc ,,, West Gate Park 
1775,2390000000, 80 m,Cần bán căn hộ chung cư,18/05/2023,, 3 pn ,,,https://bds123.vn/can-chuyen-nhuong-gap-can-ho-3pn2vs-full-noi-that-gia-chi-23-ty-vinhomes-pr589485.html,, 2 wc ,,, Vinhomes Ocean Park 
1776,1144000000, 40 m,Cần bán căn hộ chung cư,18/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-opal-skyline-gia-cat-lo-1pn1ty144-full-100-dien-tich-rong-pr654694.html,, 1 wc ,,, Opal Skyline 
1777,1700000000, 56 m,Cần bán căn hộ chung cư,18/05/2023,, 1 pn ,,,https://bds123.vn/1-can-ricca-duy-nhat-gia-tot-56m2-so-hong-nha-moi-chi-175-ty-pr615130.html,, 1 wc ,,, Ricca 
1778,1820000000, 70 m,Cần bán căn hộ chung cư,18/05/2023,, 2 pn ,,,https://bds123.vn/so-huu-ngay-can-2pn1-2wc-can-goc-gia-19xx-ty-vinhomes-ocean-park-pr528364.html,, 2 wc ,,, Vinhomes Ocean Park 
1779,2900000000, 70 m,Cần bán căn hộ chung cư,18/05/2023,, 2 pn ,,,https://bds123.vn/can-ho-jamila-khang-dien-co-so-hong-2pn-dong-nam-day-du-noi-that-gia-tot-coc-lien-tay-pr654825.html,, 2 wc ,,, Jamila Khang Điền 
1780,1350000000, 100 m,Cần bán căn hộ chung cư,18/05/2023,, 3 pn ,,,https://bds123.vn/mt-eastmark-city-1pn-2pn-3pn-gia-39-trieu-m2-ttoan-30-lai-suat-0-pr505610.html,, 3 wc ,,, MT Eastmark City 
1781,1200000000, 57 m,Cần bán căn hộ chung cư,8/5/2023,,0 pn,,,https://bds123.vn/ban-can-ho-binh-duong-tai-du-an-ventoso-tower-gia-re-chi-12-ty-dong-pr647148.html,,0 wc,,, Ventoso Tower 
1782,1520000000, 59 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/lien-he-ngay-de-chot-can-2n-1vs-full-noi-that-view-be-boi-cuc-thoang-chi-159-ty-0965-479-380-pr594163.html,, 1 wc ,,, Vinhomes Ocean Park 
1783,2450000000, 67 m,Cần bán căn hộ chung cư,12/5/2023,, 2 pn ,,,https://bds123.vn/chuyen-cho-thue-va-ban-can-ho-vinhomes-grand-park-quan-9-gia-tot-nhat-thi-truong-pr615108.html,, 2 wc ,,, The Origami - Vinhomes Grand Park 
1784,6500000000, 130 m,Cần bán căn hộ chung cư,23/05/2023,, 2 pn ,,,https://bds123.vn/chu-ban-gap-tang-tret-lo-b2-chung-cu-phuong-3-quan-4-tp-ho-chi-minh-pr650986.html,, 2 wc ,,,Tin thường
1785,1700000000, 51 m,Cần bán căn hộ chung cư,8/5/2023,, 1 pn ,,,https://bds123.vn/ban-can-ho-chung-cu-9x-an-suong-gia-chinh-chu-tu-cdt-chi-17-ty-chua-ck-pr647164.html,, 1 wc ,,, 9X An Sương 
1786,3500000000, 74 m,Cần bán căn hộ chung cư,18/05/2023,, 2 pn ,,,https://bds123.vn/bql-tong-hop-quy-can-ho-ban-tai-amber-riverside-622-minh-khai-lh-0975997166-pr654918.html,, 2 wc ,,, Amber Riverside 
1787,1230000000, 47 m,Cần bán căn hộ chung cư,9/5/2023,, 1 pn ,,,https://bds123.vn/so-huu-ngay-can-ho-1pn1-1vs-voi-125-ty-tai-vinhomes-ocean-park-pr478933.html,, 1 wc ,,, Vinhomes Ocean Park 
1788,1555000000, 52 m,Cần bán căn hộ chung cư,23/05/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-can-ban-nhanh-can-2n2vs-view-vinh-tai-ha-long-gia-15ty-lh-0979425146-pr657981.html,, 2 wc ,,, The Dragon Castle 
1789,4700000000, 98 m,Cần bán căn hộ chung cư,19/05/2023,, 3 pn ,,,https://bds123.vn/ban-can-3-ngu-goc-98m2-imperia-sky-garden-co-slot-o-to-47-ty-bao-phi-pr655306.html,, 2 wc ,,, Imperia Sky Garden 
1790,1300000000, 45 m,Cần bán căn hộ chung cư,24/05/2023,, 1 pn ,,,https://bds123.vn/chi-voi-13-ty-so-huu-ngay-can-ho-chuan-han-quoc-nam-canh-trung-tam-thuong-mai-aeon-mall-ha-long-pr638169.html,, 1 wc ,,,Tin thường
1791,3400000000, 96 m,Cần bán căn hộ chung cư,23/04/2023,, 3 pn ,,,https://bds123.vn/ngop-ngan-hang-ban-lo-ha-gia-300tr-can-ho-3pn-96m2-gia-3ty4-bao-het-cong-chung-sang-ten-pr637622.html,, 2 wc ,,, Moonlight Boulevard 
1792,3100000000, 52 m,Cần bán căn hộ chung cư,18/05/2023,, 1 pn ,,,https://bds123.vn/ban-nhanh-new-city-1-pn-hoi-tu-gia-re-noi-that-xin-view-dep-t5-2023-pr654611.html,, 1 wc ,,, New City Thủ Thiêm 
1793,1200000000, 48 m,Cần bán căn hộ chung cư,18/05/2023,, 1 pn ,,,https://bds123.vn/sieu-re-cac-bac-a-can-ho-1pn1-sieu-re-full-noi-that-chi-12-ty-tai-vinhomes-ocean-park-pr654597.html,, 1 wc ,,, Vinhomes Ocean Park 
1794,5700000000, 93 m,Cần bán căn hộ chung cư,17/05/2023,, 3 pn ,,,https://bds123.vn/ban-can-ho-thu-thiem-dragon-2pn-77m2-ma-can-b06-view-song-saigon-hoan-thien-co-ban-cdt-ban-giao-pr619210.html,, 2 wc ,,, Thủ Thiêm Dragon 
1795,2150000000, 59 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/2pn1wc-2150-pr653618.html,, 2 wc ,,, Vinhomes Grand Park 
1796,3980000000, 80 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-thu-thiem-dragon-2pn-80m2-da-co-so-hong-view-cong-vien-noi-khu-lh-0898880505-pr653553.html,, 2 wc ,,, Thủ Thiêm Dragon 
1797,12500000000, 118 m,Cần bán căn hộ chung cư,17/05/2023,, 3 pn ,,,https://bds123.vn/ket-tien-ban-nhanh-3-phong-ngu-can-goc-view-quan-1full-nt-gia-chi-125-ty-bao-phi-0945-833-716-pr646748.html,, 2 wc ,,, Đảo Kim Cương - Diamond Island 
1798,3700000000, 106 m,Cần bán căn hộ chung cư,22/04/2023,, 3 pn ,,,https://bds123.vn/can-106m2-3pn2vs-ban-gap-cat-lo-400tr-full-noi-that-chi-37-ty-tai-vinhomes-ocean-park-pr637055.html,, 2 wc ,,, Sapphire 1 - Vinhomes Ocean Park 
1799,2700000000, 73 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/bql-tong-hop-quy-can-ho-chuyen-nhuong-tai-helios-75-tam-trinh-lh-0975997166-pr653450.html,, 2 wc ,,, Helios Tower 75 Tam Trinh 
1800,1143000000, 38 m,Cần bán căn hộ chung cư,12/5/2023,, 1 pn ,,,https://bds123.vn/can-ban-nhanh-can-opal-skyline-1pn-1ty14-full-100-gia-tot-nhat-thi-truong-pr650029.html,, 1 wc ,,, Opal Skyline 
1801,75000000000, 550 m,Cần bán căn hộ chung cư,17/05/2023,, 8 pn ,,,https://bds123.vn/mua-shophouse-saritown-la-co-ngay-thu-nhap-100-trieu-thang-tai-kdtsala-pr653696.html,, 5 wc ,,, Sarimi Sala 
1802,1560000000, 57 m,Cần bán căn hộ chung cư,17/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-ho-57m2-tang-7-c-c-conic-skyway-block-g-binh-chanh-pr653767.html,, 1 wc ,,, Skyway Residence 
1803,4600000000, 79 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/palm-heights-ban-nhanh-2-phong-full-noi-that-cao-cap-view-noi-khu-chi-46-ty-bao-phi-0945822-716-pr654127.html,, 2 wc ,,, Palm Heights 
1804,1950000000, 56 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-saigon-gateway-2pn1wc1ty950-co-noi-that-bao-full-toan-bo-pr653788.html,, 1 wc ,,, Saigon Gateway 
1805,680000000, 150 m,Cần bán căn hộ chung cư,22/04/2023,, 1 pn ,,,https://bds123.vn/chinh-chu-can-ban-can-duplex-150m2-full-noi-that-pr637184.html,, 2 wc ,,, Eco Dream Nguyễn Xiển 
1806,1350000000, 50 m,Cần bán căn hộ chung cư,7/5/2023,, 1 pn ,,,https://bds123.vn/chinh-chu-nhuong-eh3-50m2-1pn-ban-re-1-ty-350-1ty390-so-hong-san-tai-nha-xem-nha-24-7-pr646469.html,, 1 wc ,,, EHome 3 
1807,2750000000, 50 m,Cần bán căn hộ chung cư,12/5/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-elysian-nhan-booking-gia-tot-hdmb-chi-tu-5-thanh-toan-nhanh-nhan-nha-lien-tay-pr650589.html,, 1 wc ,,, Elysian 
1808,1790000000, 64 m,Cần bán căn hộ chung cư,8/5/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-ban-eh364m2-2wc-co-balcon-1-ty790-1-ty-830-co-noi-that-so-hong-san-don-vao-o-ngay-pr646470.html,, 2 wc ,,, EHome 3 
1809,1650000000, 64 m,Cần bán căn hộ chung cư,8/5/2023,, 2 pn ,,,https://bds123.vn/chinh-chu-baneh-362m2-2-pn-2wc-1ty750-quyet-dinh-ban-re-nhat-thi-truong-1ty650so-hong-vinh-vien-pr646472.html,, 2 wc ,,, EHome 3 
1810,1590000000, 42 m,Cần bán căn hộ chung cư,12/5/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-bcons-polaris-le-trong-tan-gia-chi-tu-159-ty-can-ho-tro-lai-suat-100-pr650588.html,, 1 wc ,,, Bcons Polaris 
1811,1900000000, 34 m,Cần bán căn hộ chung cư,20/05/2023,, 1 pn ,,,https://bds123.vn/elysian-can-ho-cao-cap-tai-tp-thu-duc-pr656245.html,, 1 wc ,,, Elysian 
1812,3500000000, 106 m,Cần bán căn hộ chung cư,20/04/2023,, 3 pn ,,,https://bds123.vn/chinh-chu-ban-ch-oriental-plaza-106m2-3pn-2wc-tang-nt-dep-gia-ban-35-ty-con-tl-pr635425.html,, 2 wc ,,, Oriental Plaza Âu Cơ 
1813,9000000000, 88 m,Cần bán căn hộ chung cư,20/05/2023,, 2 pn ,,,https://bds123.vn/duy-nhat-can-ho-2pn-sarina-chot-nhanh-gia-chi-9-ty-vnd-pr656281.html,, 1 wc ,,, Sarimi Sala 
1814,0, 131 m,Cần bán căn hộ chung cư,16/05/2023,, 2 pn ,,,https://bds123.vn/cho-thue-can-ho-cao-cap-fhome-trung-tam-thanh-pho-pr652730.html,,0 wc,,, Khu căn hộ F.Home 
1815,4550000000, 70 m,Cần bán căn hộ chung cư,16/05/2023,, 2 pn ,,,https://bds123.vn/so-huu-ngay-can-ho-mat-tien-hong-bang-trung-tam-quan-6-voi-gia-cuc-tot-pr652802.html,, 2 wc ,,, D-Homme 
1816,2000000000, 47 m,Cần bán căn hộ chung cư,21/04/2023,, 1 pn ,,,https://bds123.vn/can-ban-chung-cu-la-casta-van-phu-tu-47m2-den-117m2-pr636553.html,, 1 wc ,,, La Casta Văn Phú 
1817,0, 56 m,Cần bán căn hộ chung cư,5/5/2023,,0 pn,,,https://bds123.vn/ban-chung-cu-vinhomes-ocean-park-2-the-empire-phan-khu-san-ho-dt-56m2-gia-tl-pr645119.html,,0 wc,,, Vinhomes Ocean Park 2 - The Empire 
1818,4500000000, 103 m,Cần bán căn hộ chung cư,11/5/2023,, 3 pn ,,,https://bds123.vn/ban-chung-cu-103m-tang-8-view-noi-khu-nhat-ban-tai-vinhomes-smart-city-huong-dn-gia-45-ty-pr649535.html,, 2 wc ,,, Vinhomes Smart City 
1819,3100000000, 67 m,Cần bán căn hộ chung cư,21/05/2023,, 2 pn ,,,https://bds123.vn/du-an-fiveseasons-homea-hung-thinh-land-pr653134.html,, 2 wc ,,,Tin thường
1820,1270000000, 30 m,Cần bán căn hộ chung cư,16/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-studio-vinhomes-quan-9-da-co-so-gia-1270-ty-btp-pr653092.html,, 1 wc ,,, Vinhomes Grand Park 
1821,2200000000, 52 m,Cần bán căn hộ chung cư,20/05/2023,, 1 pn ,,,https://bds123.vn/ban-can-ho-2pn-moonlight-parkview-nga-tu-duong-so-4-va-so-7-pr445129.html,, 1 wc ,,, Moonlight Park View 
1822,5800000000, 105 m,Cần bán căn hộ chung cư,16/05/2023,, 3 pn ,,,https://bds123.vn/chuyen-cong-tac-ban-gap-can-3pn-the-sun-avenue-105m2-view-song-gia-58-ty-lh-0903681920-mr-dinh-pr520796.html,, 2 wc ,,, The Sun Avenue 
1823,1700000000, 66 m,Cần bán căn hộ chung cư,16/05/2023,, 2 pn ,,,https://bds123.vn/opal-skyline-gia-cuc-tot2pn-ban-lo-300tr-bao-full-thue-phi-pr653220.html,, 2 wc ,,, Opal Skyline 
1824,1800000000, 60 m,Cần bán căn hộ chung cư,22/04/2023,, 2 pn ,,,https://bds123.vn/em-dang-co-quy-can-2-3pn-tai-ecolife-to-huu-gia-18-ty-thanh-toan-900tr-nhan-nha-o-luon-pr636747.html,, 2 wc ,,, Ecolife Capitol 
1825,8000000000, 89 m,Cần bán căn hộ chung cư,31/03/2023,, 2 pn ,,,https://bds123.vn/ban-can-ho-tang19-view-ho-tay-59-xuan-dieu-dang-thai-mai-tay-ho-8-ty-pr616896.html,, 2 wc ,,, D’. Le Roi Soleil - Quảng An 
1826,0, 79.2 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-goc-2pn-thu-thiem-dragon-ma-can-a05-tang-cao-view-song-sai-gon-lm81-da-co-so-hong-pr619207.html,, 2 wc ,,, Thủ Thiêm Dragon 
1827,4350000000, 82 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/ban-can-goc-2pn-thu-thiem-dragon-ma-can-b03-co-2-ban-cong-view-cong-vien-lh-0898880505-truong-pr615982.html,, 2 wc ,,, Thủ Thiêm Dragon 
1828,6600000000, 88 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/nam-gio-hang-sadora-2pn-ban-gia-tot-nhat-thi-truong-sala-tu-6-7-ty-bp-pr653233.html,, 1 wc ,,, Sadora Apartment 
1829,3800000000, 77 m,Cần bán căn hộ chung cư,17/05/2023,, 2 pn ,,,https://bds123.vn/gio-hang-88-can-ho-thu-thiem-dragon-1pn-2pn-3pn-da-co-so-hong-gia-chinh-chu-ban-nhanh-pr615976.html,, 2 wc ,,, Thủ Thiêm Dragon 
1830,1100000000, 32 m,Cần bán căn hộ chung cư,21/04/2023,, 1 pn ,,,https://bds123.vn/chi-99tr-so-huu-ngay-can-ho-ngay-tp-thuan-anbd-pr636240.html,, 1 wc ,,, Legacy Central 
1831,8500000000, 88 m,Cần bán căn hộ chung cư,16/05/2023,, 2 pn ,,,https://bds123.vn/chi-85-ty-so-huu-ngay-can-ho-sarimi-view-thanh-pho-sieu-dep-pr652486.html,, 2 wc ,,, Sarimi Sala 
